Gender,Income,Education_Level,Travel_Frequency,Preferred_Activities,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Favorite_Season,Pets,Environmental_Concerns,Preference,AgeGroup
1,29909,3,4,2,4091,2,129,298,0,1,1,0,3
2,31392,2,8,1,134,0,54,288,3,1,1,1,2
2,32482,2,7,1,3617,0,57,22,1,1,0,0,3
2,25334,1,1,1,3064,0,289,22,2,1,1,0,0
0,19772,1,7,0,3856,1,273,84,2,0,1,0,3
2,28302,0,0,0,2291,1,112,183,1,1,0,1,2
2,1237,3,5,2,2997,2,132,182,3,0,0,0,1
2,7655,2,2,0,2235,0,265,284,3,1,0,1,2
2,13187,2,0,1,4198,0,290,40,0,1,0,0,2
0,31625,0,4,3,2833,1,173,33,1,0,0,0,1
1,34067,1,8,1,1084,0,36,104,1,1,1,1,1
1,39920,1,7,3,3744,1,223,133,0,0,0,0,1
0,21404,0,7,0,1046,1,291,131,0,1,1,0,1
1,33878,1,5,3,2772,0,182,126,0,1,1,0,1
2,37067,3,6,2,2684,2,137,108,0,0,0,0,1
1,6327,2,9,0,2960,2,102,6,3,1,0,0,3
1,30632,1,3,0,1279,2,102,125,1,0,1,1,2
2,11894,1,9,3,3852,2,179,217,0,0,1,0,0
2,10022,2,6,1,1249,2,152,103,3,1,0,0,1
2,3264,1,6,2,60,2,117,117,1,0,0,0,0
0,5988,2,0,0,3322,0,260,41,0,0,0,0,2
1,37636,0,3,0,4310,1,246,49,2,1,0,0,3
0,5491,0,9,3,42,2,18,114,3,1,1,0,1
0,37359,1,5,1,1677,0,99,174,1,0,0,1,1
2,21820,2,9,3,2389,0,83,164,2,0,1,0,1
1,2866,1,3,2,1884,0,277,278,2,0,0,0,2
0,21476,2,4,2,2037,0,53,138,1,0,0,0,0
2,3423,3,7,3,1901,0,225,137,0,1,1,0,2
0,19907,1,6,2,2855,1,63,43,2,1,1,0,0
1,35952,3,7,1,716,1,10,216,1,1,0,1,0
2,21709,3,9,0,2404,2,32,235,0,1,1,1,2
0,14020,3,6,0,2297,0,274,274,2,0,1,0,0
1,8784,2,2,2,1737,1,14,210,2,0,0,0,1
1,30391,2,5,1,2301,2,30,230,3,1,1,1,0
0,21154,3,1,3,2325,1,174,38,1,1,1,0,2
1,482,3,1,0,1638,0,42,29,2,0,1,0,2
2,29839,2,6,0,1884,2,189,286,3,1,1,1,3
2,30960,1,3,3,4266,1,5,233,1,1,0,0,3
2,31525,1,8,0,2724,2,155,120,3,1,1,0,0
2,40018,0,9,3,811,1,160,236,1,0,0,0,0
0,32384,2,8,1,3942,0,284,7,2,1,1,0,0
0,27492,2,0,1,2763,2,243,81,1,1,0,0,3
1,17379,3,1,1,1947,2,72,98,0,1,1,1,2
1,23794,3,4,1,644,0,267,273,1,0,0,1,3
1,16584,2,1,2,4289,0,220,263,3,0,1,0,2
2,27497,1,1,0,3340,2,237,0,0,1,0,0,0
0,10337,1,4,3,4300,2,104,121,2,0,0,0,1
0,25772,0,6,1,3936,2,91,63,0,0,1,0,2
1,36212,0,1,1,3359,1,70,59,1,0,0,0,1
0,39135,3,8,0,3652,2,206,211,1,1,0,1,2
0,40804,0,1,0,936,0,205,79,2,0,1,0,1
1,19247,3,7,2,22,1,125,103,1,1,0,0,1
0,2153,1,4,2,3144,0,37,225,1,0,1,0,3
2,34742,2,1,2,3245,0,157,17,2,1,1,0,1
0,123,3,2,1,633,1,218,278,1,1,1,1,3
2,10303,2,1,3,1878,2,155,27,1,1,1,0,2
2,34905,1,7,2,3825,2,259,147,1,1,1,0,0
1,27404,3,0,2,3238,2,290,134,0,1,1,0,3
1,19063,0,0,1,4149,0,75,271,1,0,0,1,0
1,10635,1,3,1,1683,0,41,131,0,1,1,1,2
0,6687,1,4,0,4440,1,114,136,2,0,0,1,2
1,2637,0,8,3,1510,2,252,75,2,0,1,0,3
2,19818,1,9,3,364,2,127,141,0,1,1,0,2
1,17094,0,1,3,4097,2,294,232,3,0,0,0,3
2,40773,1,7,3,3337,2,232,69,1,1,1,0,1
2,33825,2,8,0,4291,1,1,78,3,1,0,1,0
0,16687,3,7,0,2927,2,25,22,3,1,1,0,0
2,18987,0,1,2,3453,1,41,201,3,1,0,0,0
0,5316,1,1,1,757,0,2,85,1,1,1,1,1
0,39197,3,0,3,2613,1,13,125,0,1,1,0,1
1,29255,2,1,1,3572,0,213,195,2,0,0,0,3
0,26255,2,3,2,3999,0,225,83,1,0,1,0,1
2,4667,3,4,1,4317,1,107,235,0,0,0,1,0
2,4823,3,1,2,942,1,35,169,3,0,0,0,0
2,12703,2,1,3,159,2,183,14,3,1,0,0,3
2,529,0,4,3,1146,2,55,189,0,1,1,0,2
2,1496,2,3,1,3439,2,131,131,0,0,0,0,0
1,13914,0,0,2,2479,0,14,213,2,0,0,0,3
1,10825,3,4,3,3365,2,249,238,1,0,1,0,0
0,24302,3,4,3,2541,0,276,286,3,0,1,0,1
2,11194,2,2,1,838,1,288,277,0,1,1,0,2
2,11074,0,9,1,2176,1,16,263,1,1,0,1,3
0,11398,2,1,3,3430,0,31,195,0,0,1,0,1
1,16702,0,1,2,3005,0,239,247,2,1,1,0,2
0,867,3,4,2,835,2,174,282,0,0,0,0,0
2,16776,1,7,2,3252,1,12,275,2,0,1,0,0
1,17409,0,5,0,2698,1,274,81,0,0,1,0,1
0,17741,0,2,2,1816,0,188,178,1,0,0,0,3
0,11616,1,6,3,693,1,164,234,3,1,1,0,2
2,29855,2,1,1,3755,1,287,233,2,1,0,0,2
2,28426,3,4,3,981,0,9,139,2,1,1,0,3
1,40815,2,8,1,993,2,24,207,3,1,0,1,1
2,2115,3,6,3,3645,0,156,98,0,1,0,0,2
0,25114,1,6,1,1524,1,208,94,2,1,0,0,0
2,37215,0,6,1,3641,0,297,148,0,1,0,0,1
0,24391,1,3,1,396,1,165,275,0,0,0,1,0
2,15551,2,4,1,952,2,85,187,3,1,0,1,3
1,16871,2,1,0,3458,2,126,142,3,1,1,1,3
1,24418,1,5,0,1239,1,14,29,1,0,1,1,3
1,10674,1,1,2,4066,2,282,59,0,1,0,0,2
2,30608,0,0,3,3735,0,288,14,1,0,1,0,0
1,4793,1,4,2,4106,1,99,155,3,0,1,0,2
0,36656,2,7,3,403,2,124,146,0,1,1,0,1
2,36137,0,7,0,4285,0,234,190,2,0,0,0,2
1,34973,0,2,3,4197,0,98,192,2,0,1,0,1
2,22756,0,7,1,82,1,202,66,3,1,0,0,0
2,39764,2,9,1,2970,1,277,124,0,0,0,0,1
0,27932,2,9,1,889,1,138,220,2,0,1,1,2
2,2285,3,2,1,1702,2,17,268,2,0,1,1,3
2,1597,2,4,3,1197,1,117,186,3,0,1,0,0
2,37709,3,7,1,1693,2,229,97,1,1,0,0,1
0,10171,0,8,2,1589,2,31,279,1,0,1,0,1
1,2803,1,7,1,2024,1,8,189,0,1,0,1,1
1,36153,2,2,0,2553,1,42,286,1,1,0,1,2
2,13755,0,1,3,1810,0,71,159,3,0,0,0,2
1,11159,3,0,1,2298,0,99,226,0,0,0,1,0
2,6924,0,5,3,2056,1,79,264,2,0,1,0,0
1,25634,1,0,3,1850,2,78,216,0,0,1,0,0
1,21848,2,8,2,1910,2,245,266,1,0,0,0,0
0,15742,2,1,2,1389,1,56,214,2,1,0,0,2
0,9730,2,9,3,778,0,267,197,0,1,1,0,2
0,22176,3,8,0,1774,0,260,194,2,0,0,0,2
1,3379,1,9,3,359,0,225,87,1,1,0,0,3
1,7738,2,1,1,4458,2,111,280,1,0,0,1,1
1,32239,1,9,0,2585,2,134,89,1,1,0,0,2
1,10077,1,5,3,1604,2,3,104,1,1,1,0,2
0,7401,0,3,0,808,0,41,85,1,0,0,1,2
0,4380,2,2,1,2692,2,131,74,3,0,0,0,0
1,17555,0,9,3,545,1,2,256,2,0,1,0,0
1,10720,0,7,1,4030,2,162,100,3,0,0,0,1
0,13076,1,8,0,3008,2,38,184,2,1,0,1,2
1,37526,3,0,2,4247,0,35,44,3,1,1,0,2
2,40508,2,7,0,513,2,229,14,3,0,1,0,3
0,7012,2,1,3,766,0,292,32,1,0,1,0,1
0,33342,3,1,0,2914,1,146,209,0,1,1,1,2
1,4515,1,6,0,3757,2,166,200,0,0,0,1,0
2,5666,1,6,3,870,2,215,254,2,0,1,0,2
1,5454,3,2,3,472,1,270,298,1,1,0,0,2
2,38018,1,0,3,1799,1,148,71,2,1,0,0,2
1,10877,2,2,0,2749,0,170,241,3,0,0,1,2
0,20955,1,7,3,3219,0,139,252,0,0,0,0,1
0,23304,2,2,1,738,2,139,200,0,0,1,1,0
2,14101,2,7,2,4406,2,65,286,0,0,1,0,0
2,16720,0,5,1,3304,2,62,117,1,1,1,1,2
1,23524,2,7,0,1946,0,6,185,3,0,0,1,1
0,29344,2,1,3,2241,0,291,15,2,1,1,0,3
1,23468,3,7,0,3919,1,188,219,2,1,0,1,2
1,25259,1,2,1,3702,0,70,284,2,0,1,1,2
0,32216,2,3,1,1753,1,296,170,3,0,1,0,2
2,26862,0,9,0,612,0,291,295,1,1,0,1,0
0,27350,3,5,3,3728,0,82,297,2,0,1,0,1
0,5803,1,1,3,1677,2,7,286,1,1,0,0,1
2,11109,0,7,3,3352,1,219,239,3,0,1,0,0
0,21226,1,0,0,82,2,162,50,2,0,1,0,2
2,32942,1,9,0,1159,0,208,226,2,1,1,1,2
0,1881,1,1,0,1113,1,84,257,3,0,0,1,2
2,35062,1,3,3,1191,1,173,188,1,1,1,0,1
2,39302,0,4,2,1854,2,128,139,0,0,0,0,3
1,17888,0,9,3,1057,2,70,112,1,0,1,0,0
0,12387,2,4,3,4421,1,116,241,0,0,1,0,1
1,17900,3,4,2,1586,2,285,42,2,1,1,0,0
0,26045,3,3,1,3607,0,114,252,2,1,1,1,1
1,1831,2,0,1,2472,2,14,30,1,0,0,1,2
1,17992,3,0,1,1976,0,222,101,0,0,0,0,2
1,30930,0,1,2,1218,1,241,285,0,0,0,0,0
1,13036,0,9,2,2537,0,285,75,2,0,1,0,0
1,37922,3,5,3,4165,2,122,129,3,1,1,0,3
0,3959,2,9,3,2050,0,59,17,3,0,1,0,3
1,7834,3,7,2,4171,0,220,120,3,0,0,0,0
1,36204,3,5,2,3478,2,282,248,0,1,0,0,1
0,25161,3,5,0,4167,0,297,214,3,0,1,0,1
2,33883,3,8,3,58,0,149,58,2,1,1,0,3
0,31707,3,0,1,1925,1,247,134,0,0,0,0,0
2,22586,3,4,2,1563,1,89,99,2,1,0,0,1
0,38669,3,4,3,4176,0,77,249,3,1,1,0,2
1,6130,1,3,1,4037,0,239,117,0,0,0,0,0
2,5532,0,0,2,3740,0,38,262,3,1,0,0,2
1,34414,3,3,3,44,0,79,206,3,1,0,0,3
2,8147,0,7,0,30,2,211,233,2,1,1,1,2
1,24563,3,9,1,4178,0,125,226,3,0,0,1,1
2,3493,1,1,3,4127,2,57,169,2,0,1,0,0
1,40056,3,6,0,9,0,283,236,0,1,0,0,0
2,25449,2,6,3,593,1,128,267,3,0,1,0,3
2,26945,0,9,1,687,1,222,126,1,0,1,0,0
1,31266,0,0,2,3541,2,144,117,1,0,1,0,3
0,998,2,7,2,631,1,180,267,2,1,0,0,1
0,36811,1,2,3,46,2,155,132,3,1,1,0,3
1,10677,0,4,3,3753,2,130,50,3,0,1,0,3
1,33032,3,4,0,23,2,88,63,1,0,0,0,2
0,1694,0,3,2,1264,0,271,69,3,0,0,0,1
2,12739,2,7,3,585,1,201,168,0,1,1,0,1
1,33043,1,4,1,1887,1,280,254,3,0,1,0,0
1,25679,0,2,3,54,0,239,158,1,0,0,0,1
1,26746,0,2,2,3322,2,57,229,2,0,1,0,0
1,21824,3,8,3,1047,2,152,240,1,0,1,0,1
0,13525,2,8,0,3147,0,26,275,1,1,0,1,2
0,28744,2,5,3,1735,1,233,196,0,1,0,0,3
1,746,1,6,3,1393,0,94,214,1,0,0,0,2
0,38672,2,0,2,87,1,166,243,2,1,0,0,1
0,36099,2,9,0,2698,0,10,279,3,1,0,1,2
0,21581,2,2,2,1571,2,167,45,3,1,0,0,0
2,19005,1,7,0,3826,0,225,209,1,1,1,0,2
1,15788,0,9,2,4459,0,63,191,0,0,1,0,1
1,31151,0,8,1,781,0,149,238,0,1,0,1,0
1,6039,1,8,1,1680,2,215,252,2,0,0,1,1
1,20964,0,7,1,3420,0,33,35,2,1,1,1,2
0,19826,1,2,3,486,2,5,101,3,1,1,0,2
0,13483,2,2,3,3275,1,136,65,3,1,1,0,3
2,16084,3,0,1,2790,1,33,101,3,1,0,1,0
1,10878,0,7,3,3280,1,202,193,2,1,1,0,1
2,29931,2,3,0,4151,0,7,164,3,0,0,1,3
2,8946,3,9,1,77,1,69,101,3,0,1,1,0
2,40920,2,2,3,4058,2,266,157,1,1,1,0,3
2,8950,2,0,2,1411,2,21,121,0,1,1,0,0
0,22649,1,7,3,1367,0,77,280,3,1,0,0,0
2,26109,0,1,3,2609,1,222,27,0,1,1,0,2
0,34036,2,7,0,2702,1,50,233,1,1,1,1,0
0,4200,2,0,0,3176,1,277,111,1,0,0,0,3
2,28991,3,3,0,1707,1,90,102,1,0,0,1,1
1,1265,1,4,0,321,2,130,280,2,0,1,1,1
0,34155,3,2,2,2954,1,292,235,1,1,1,0,3
1,26157,3,4,1,905,2,249,119,3,1,1,0,1
0,28801,2,7,1,2089,2,43,133,0,0,0,1,3
0,38350,1,0,1,419,2,213,0,3,0,0,0,3
2,2997,2,2,2,3664,0,96,63,0,0,0,0,3
2,37060,2,3,3,1279,1,20,104,1,1,0,0,2
1,17290,3,6,2,3800,2,81,82,1,0,0,0,2
0,1013,2,7,1,582,0,52,80,0,0,0,1,1
1,7334,3,0,3,2551,0,111,165,1,1,0,0,3
2,21616,0,2,2,354,2,215,152,3,0,1,0,2
2,21059,2,1,3,2573,0,272,279,0,0,0,0,3
1,1834,2,3,1,2058,0,64,263,2,1,0,1,0
1,2065,0,0,2,862,1,279,146,3,1,0,0,0
0,25691,2,6,1,21,2,85,46,1,1,1,0,3
1,37766,3,7,3,629,0,238,23,3,1,1,0,0
1,19504,0,3,1,3671,0,195,151,3,1,0,0,3
2,14111,1,6,1,2710,0,281,236,1,1,0,0,0
2,31445,0,9,1,3453,0,169,179,0,1,1,1,3
1,16514,0,0,1,1743,2,31,175,2,1,0,1,1
2,37721,2,6,3,4321,1,236,149,1,0,0,0,2
2,2723,2,9,0,4246,0,114,59,1,1,1,0,0
2,24297,1,8,0,675,1,188,14,2,1,1,0,0
2,27524,0,2,1,144,1,44,213,1,0,0,1,2
0,15649,0,6,3,1136,1,298,183,0,0,1,0,0
0,28811,0,1,0,129,1,100,51,2,1,0,0,0
1,9976,2,4,1,2762,0,150,264,3,0,1,1,2
0,19128,1,3,3,2311,2,250,116,2,1,1,0,3
1,11432,3,2,0,1339,1,145,169,0,0,0,1,3
0,5592,2,2,1,2395,1,162,295,3,0,0,1,0
0,5442,3,0,1,937,1,35,60,1,1,0,1,3
1,8747,1,2,1,0,2,101,197,0,1,0,1,2
1,117,0,8,2,3915,0,273,35,3,1,0,0,2
1,22246,2,6,3,3439,1,109,261,2,1,0,0,2
2,31384,2,9,1,1779,0,34,118,3,0,1,1,1
2,14030,2,7,3,985,0,32,236,2,1,0,0,0
2,11832,0,6,2,350,2,212,96,2,0,1,0,2
1,18131,0,7,3,1139,0,38,178,3,1,0,0,0
2,40091,0,9,0,4081,0,215,154,2,0,1,0,2
0,18487,3,4,3,1357,1,26,110,2,0,1,0,0
0,37181,3,1,1,732,2,65,146,1,1,0,1,2
0,3307,3,9,2,3929,2,166,85,1,1,0,0,1
0,26536,2,4,1,2910,1,228,62,2,1,0,0,3
2,34670,1,3,3,1021,2,299,139,1,0,1,0,0
2,15257,2,4,0,4470,2,0,94,2,0,0,1,0
0,7723,3,6,1,1615,0,104,167,3,0,0,1,0
1,3006,0,8,3,2465,0,196,291,0,1,1,0,1
0,23072,1,8,2,1722,0,135,255,2,1,1,0,2
0,6462,2,3,2,2496,0,49,276,2,0,0,0,3
1,17526,3,0,3,1850,0,79,140,3,0,1,0,0
1,7197,2,9,2,629,2,225,8,3,0,1,0,3
2,33366,2,1,0,4315,2,142,125,0,0,1,0,2
1,25367,1,0,3,2792,1,103,228,0,1,0,0,0
1,17510,3,9,2,2429,1,153,213,1,1,0,0,1
2,12722,3,4,3,2020,1,92,28,1,1,0,0,0
2,6480,0,1,0,1762,2,284,264,0,1,1,0,2
0,25900,1,4,2,3205,1,75,79,1,0,0,0,3
0,17331,0,5,3,4159,1,53,232,3,0,0,0,2
1,25268,1,0,3,1371,0,292,26,2,0,1,0,1
2,24663,1,4,2,4019,0,196,214,1,0,1,0,3
1,5545,2,6,0,2419,0,109,255,0,1,1,1,1
1,24467,0,1,0,3217,2,15,80,1,1,1,1,0
0,38507,3,4,3,403,1,32,218,0,0,1,0,1
1,15715,3,7,0,2539,1,270,252,0,0,1,0,1
1,10751,2,2,0,294,0,112,115,2,0,0,1,0
0,2961,0,5,3,2128,1,280,235,0,0,0,0,1
0,4493,1,7,3,2312,0,170,147,1,1,0,0,1
2,36734,3,3,3,1830,2,238,29,2,0,0,0,1
0,40085,0,0,2,3056,2,206,115,1,0,0,0,3
2,12815,1,0,3,3109,2,276,206,3,1,0,0,0
2,25656,1,5,2,3145,2,265,146,0,1,0,0,2
0,18729,2,1,0,3967,2,271,8,3,1,0,0,3
0,5842,1,8,0,1403,2,279,91,0,0,0,0,1
0,39326,2,2,3,1985,0,270,47,2,0,0,0,2
1,15259,1,5,0,699,1,90,126,1,1,0,1,2
0,2192,1,3,2,2658,0,239,86,3,0,0,0,3
2,35104,1,7,2,417,0,270,116,2,1,1,0,2
2,23697,3,3,1,131,1,78,164,2,1,1,1,3
2,16079,2,7,0,2795,0,0,167,0,0,1,1,0
0,4799,0,1,0,3043,0,4,196,3,0,0,1,1
2,39454,0,9,3,1753,0,184,276,3,1,1,0,3
2,11720,0,1,0,3629,2,148,106,0,1,0,0,3
1,2114,3,4,3,2132,0,4,54,3,1,0,0,3
0,24312,0,2,3,1561,0,34,297,2,0,1,0,3
0,11453,3,6,1,2919,2,153,198,2,1,0,1,0
2,9388,0,3,3,1438,1,209,292,1,0,0,0,3
1,29016,2,0,0,3549,0,244,175,0,1,0,0,2
2,16280,3,4,2,38,1,267,74,1,0,0,0,0
1,21484,3,2,2,1109,0,229,124,0,1,0,0,0
2,38906,3,8,2,2188,2,113,289,1,1,0,0,1
2,2368,3,2,3,145,2,172,196,2,0,1,0,0
0,33699,1,1,3,4437,2,183,216,0,1,1,0,0
1,19905,0,8,2,3227,0,173,147,3,0,0,0,2
1,36407,1,4,1,197,0,13,214,0,0,1,1,1
1,8955,2,8,2,4085,0,147,117,1,0,0,0,1
0,2929,3,9,1,3647,0,266,255,2,0,0,0,0
0,5662,2,0,1,510,2,182,282,1,1,0,1,1
2,7986,1,2,0,2860,1,124,167,3,0,1,1,0
1,24022,1,4,2,2480,0,115,231,1,1,0,0,2
1,35883,2,3,2,3354,2,111,125,2,0,1,0,0
2,21100,1,5,3,4379,0,77,1,2,0,1,0,2
2,16179,1,5,0,1676,2,100,173,1,0,1,1,1
2,33780,1,7,2,2330,2,3,45,0,0,0,0,2
2,31209,3,0,3,2970,0,254,273,1,0,1,0,3
1,19554,3,8,3,3144,1,260,51,0,1,0,0,1
2,13272,3,7,2,322,2,141,289,2,1,1,0,2
1,15044,2,2,3,4258,0,267,112,3,0,1,0,2
1,24313,3,7,3,1351,0,9,86,2,0,1,0,1
1,34472,1,7,1,3773,1,293,98,0,1,0,0,2
2,21538,2,4,1,2666,1,137,200,2,1,0,1,2
2,36575,1,3,1,83,1,63,260,0,1,1,1,1
2,27762,3,3,1,2084,1,10,128,1,0,0,1,2
2,17463,0,5,3,2823,0,69,244,3,1,0,0,2
0,1873,2,6,2,3407,1,1,123,1,1,1,0,1
2,31941,1,0,2,1584,2,56,205,3,0,1,0,0
0,38249,1,4,3,3566,1,117,256,0,1,0,0,3
2,10369,1,0,1,1913,1,133,109,1,1,1,0,3
0,22039,1,8,2,2523,0,1,88,0,0,0,0,1
2,20212,3,7,3,2424,1,208,184,0,1,0,0,1
2,12425,3,8,1,3598,0,221,190,3,0,0,0,0
1,22208,0,1,2,72,2,295,253,3,1,0,0,0
0,9028,0,9,2,1957,1,2,4,2,1,0,0,1
2,23822,3,4,1,55,0,292,36,3,0,1,0,0
0,31550,3,7,0,2008,0,283,208,3,0,0,0,2
1,14997,2,2,1,2207,1,88,80,1,0,0,0,1
0,23602,2,1,3,2104,0,141,213,0,0,1,0,0
2,9802,0,7,2,4284,1,131,3,0,0,0,0,3
1,38129,0,2,3,4474,2,179,36,1,1,1,0,1
2,39330,2,7,0,1303,0,223,288,2,0,1,1,0
1,38735,3,2,2,1490,0,101,227,0,1,0,0,2
1,6892,1,8,3,3436,0,21,21,3,1,1,0,2
0,5030,3,8,2,1387,0,167,224,2,0,0,0,0
2,21653,1,2,0,2178,2,143,99,0,1,0,0,2
2,32329,2,2,3,4425,0,278,295,0,0,1,0,2
1,32068,3,2,2,1423,1,246,149,1,0,1,0,3
2,19075,2,1,3,3568,2,163,110,3,0,1,0,0
1,34683,0,3,0,1619,1,252,39,1,0,0,0,2
0,35257,2,0,3,3451,2,36,130,0,1,0,0,2
1,38286,1,7,2,406,2,255,183,1,1,0,0,1
2,651,3,7,0,1007,2,120,232,2,0,1,1,3
1,1740,0,8,0,825,0,2,104,1,1,0,1,1
2,4990,3,5,1,2218,2,292,43,2,0,1,0,2
0,26088,0,6,2,2651,0,9,274,1,0,1,0,1
0,27660,2,3,1,43,1,39,18,3,1,1,0,0
1,9226,0,7,3,4284,2,182,102,1,1,1,0,2
0,7472,2,4,0,343,1,231,215,0,0,0,0,1
0,7703,0,2,1,3847,0,30,24,3,0,0,0,1
1,13621,1,9,0,3534,0,173,109,2,1,0,0,0
2,28571,3,9,0,1302,1,39,282,3,1,0,1,0
1,17728,3,6,3,1871,2,149,119,1,1,0,0,0
1,17762,1,3,3,1207,0,235,215,0,1,0,0,0
2,35702,2,4,2,2988,0,147,6,1,0,0,0,0
0,39866,0,3,1,798,2,145,131,2,0,0,0,2
1,24309,2,1,3,1992,1,119,121,1,1,1,0,0
1,26841,2,8,3,3554,2,170,187,2,1,0,0,3
2,10433,1,6,1,3932,0,290,192,1,0,1,0,2
1,4299,1,0,1,460,1,69,24,3,0,0,0,0
2,13105,1,5,0,1935,1,214,123,3,0,1,0,1
1,36641,2,5,3,2467,1,248,242,1,1,0,0,1
1,566,1,0,1,1684,1,293,262,1,0,0,0,1
2,22638,0,0,1,1089,1,224,74,3,1,1,0,2
2,32303,2,3,0,3967,1,248,105,3,1,0,0,3
1,38873,0,3,2,2852,2,272,204,1,0,1,0,2
2,35661,1,5,3,3120,2,206,203,3,1,1,0,2
1,26745,3,4,1,3976,2,59,188,2,0,0,1,2
2,15690,2,8,1,534,0,253,146,1,0,1,0,0
0,4077,2,7,3,4482,0,206,71,0,0,1,0,0
0,32537,0,1,0,2572,2,204,212,3,0,0,1,2
0,2093,0,6,3,4206,0,298,33,3,1,0,0,2
0,20786,2,3,0,2896,2,274,145,2,1,0,0,2
1,28367,1,3,2,2457,0,297,79,0,0,0,0,3
1,2905,0,6,3,884,2,206,107,0,1,1,0,0
0,22255,0,5,0,4374,2,71,120,1,0,1,1,1
0,7947,3,6,0,3018,2,249,181,0,1,0,0,2
0,34560,0,7,3,1774,0,104,1,2,0,0,0,0
2,12037,2,6,1,4188,0,103,114,2,0,0,1,1
1,15380,1,9,2,1571,2,294,283,1,0,1,0,0
0,35687,1,7,3,1795,2,299,39,0,0,1,0,1
0,6825,0,7,2,659,0,252,268,1,0,1,0,0
1,11620,3,4,1,4194,1,41,223,1,0,0,1,2
0,37910,1,1,2,3397,2,112,15,3,0,1,0,3
0,27148,0,0,0,1721,0,189,274,0,0,1,1,1
1,2363,3,2,2,3495,0,174,159,0,0,0,0,1
1,2006,0,8,1,1086,0,294,121,3,1,0,0,0
2,24384,2,8,3,680,2,152,105,0,0,1,0,0
1,2014,0,1,2,576,0,246,150,1,0,0,0,3
0,20503,2,1,0,4230,2,102,154,1,0,0,1,0
1,35247,1,7,3,804,0,178,111,0,1,0,0,2
1,9677,3,8,1,1,0,219,108,2,0,1,0,2
0,9256,0,1,2,2449,2,125,173,2,1,1,0,1
1,5574,0,8,1,693,1,125,33,3,1,1,0,2
2,21784,1,8,3,4302,1,215,246,3,0,1,0,2
1,16873,0,1,1,421,1,116,221,1,1,1,1,0
1,12497,3,3,1,933,2,251,297,3,1,1,1,1
0,27912,1,0,0,3832,0,57,289,2,1,0,1,2
2,28414,2,7,3,1255,1,133,13,3,0,1,0,1
2,3835,0,4,0,3763,2,161,178,1,1,1,1,0
1,36420,0,4,3,1719,2,94,13,0,0,0,0,0
2,20130,3,7,2,1017,0,179,213,0,1,0,0,3
0,40342,3,7,1,41,1,166,281,3,0,1,1,3
1,20157,1,0,3,3004,2,81,30,0,0,0,0,3
2,4151,1,1,2,2254,0,240,171,0,0,0,0,2
0,37004,2,8,0,206,0,167,47,2,0,1,0,1
0,9950,3,0,0,70,2,251,18,0,1,1,0,0
0,27281,1,5,2,4173,1,146,185,1,0,1,0,0
1,29905,3,5,2,4459,1,4,118,3,1,1,0,0
0,10976,3,8,3,2121,1,282,126,3,0,0,0,0
0,18870,0,2,2,607,1,95,106,3,1,0,0,3
1,10839,0,6,2,2024,0,258,39,1,1,0,0,1
1,10111,2,8,1,3609,0,78,126,0,0,1,1,2
0,28347,0,6,2,3316,2,256,5,2,0,0,0,0
1,5314,3,5,0,2772,0,43,43,0,0,1,0,1
2,40971,2,2,1,1609,2,44,189,1,1,1,1,2
1,13770,0,7,0,4111,1,294,169,3,0,0,0,3
0,5859,2,4,0,1276,2,184,98,0,0,1,0,0
1,29350,2,7,1,3098,1,297,163,3,1,1,0,0
1,23460,1,1,0,2088,1,121,139,0,0,1,1,2
0,38351,2,5,1,3762,0,44,94,3,0,0,1,3
0,36740,0,9,0,3803,1,68,192,1,1,0,1,2
1,26077,1,6,2,3636,2,270,205,0,1,1,0,3
2,39302,1,4,3,4019,2,257,130,1,0,1,0,2
2,15710,1,4,3,3067,1,40,83,1,0,1,0,2
0,11684,1,3,2,3926,1,193,218,3,0,0,0,0
2,19230,3,8,3,693,2,183,268,0,0,0,0,0
1,33895,1,7,3,2305,2,254,17,1,0,0,0,2
0,36169,2,5,3,3621,2,208,77,3,0,1,0,0
1,12094,3,2,2,3616,0,259,114,0,0,0,0,1
2,14141,1,3,0,2079,0,65,251,3,0,1,1,2
2,31480,1,6,0,503,1,260,115,0,1,0,0,2
2,1218,3,7,0,2549,0,294,262,1,1,0,0,1
0,32096,2,0,3,1708,0,65,198,3,1,1,0,3
2,12790,2,6,2,1124,1,47,286,0,1,1,0,2
0,3597,1,8,2,3054,0,37,66,3,0,1,0,3
0,8307,1,5,2,1354,2,209,174,3,0,0,0,2
0,29724,2,0,3,4322,0,214,110,0,1,0,0,2
0,10434,1,1,1,2502,2,265,95,2,1,1,0,1
0,16167,3,6,1,2491,2,94,120,1,1,0,1,2
0,1608,2,0,3,2922,0,266,157,2,1,1,0,2
2,19610,2,3,3,2178,2,21,175,3,0,0,0,1
0,4456,3,9,1,4045,1,166,18,2,1,0,0,2
1,7857,1,4,2,2743,1,236,40,1,0,1,0,2
1,24004,0,3,2,2653,2,148,0,2,1,1,0,3
1,24086,1,9,1,131,1,54,63,3,0,1,1,0
2,8093,0,1,1,3752,1,253,282,1,0,0,1,1
0,34392,1,2,3,3943,2,209,125,2,0,0,0,2
2,12774,1,6,2,2712,0,239,17,1,0,1,0,1
2,37965,0,5,1,4204,0,35,230,3,1,1,1,1
0,29845,0,1,0,3118,2,30,71,0,1,1,1,1
